Symbol,Aliases,Full_Name,Function,Ensembl_Gene_ID,source_databases,protein_reproductive,protein_thymus,protein_reliability,rna_reproductive,rna_thymus,protein_strict_expression,rna_reproductive_frac,rna_reproductive_and_thymus_frac,rna_deflated_reproductive_frac,rna_deflated_reproductive_and_thymus_frac,Canonical_Transcript_ID,biotype,rna_80_pct_filter,rna_90_pct_filter,rna_95_pct_filter,rna_97_pct_filter,rna_98_pct_filter,rna_99_pct_filter,passes_filters,rna_max_ntpm,never_expressed,rna_testis_ntpm,rna_ovary_ntpm,rna_placenta_ntpm,rna_max_somatic_tissue,rna_max_somatic_ntpm,rna_somatic_detected_count,rna_brain_max_ntpm,rna_heart_max_ntpm,rna_lung_max_ntpm,rna_liver_max_ntpm,rna_pancreas_max_ntpm,protein_restriction,protein_testis,protein_ovary,protein_placenta,rna_restriction,rna_restriction_level,restriction,restriction_confidence,safety_flags,specificity_status,specificity_action,specificity_source_anchor,specificity_rationale
LRRC37A2,,,,ENSG00000238083,Bruggeman2018_GC,True,False,Supported,True,False,testis,0.3318,0.3649,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,6.7,False,6.7,0.2,0.1,pituitary gland,0.7,0,0.5,0.1,0.4,0.1,0.2,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MPC1L,,,,ENSG00000238205,Gong2021_reproductive_PC;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,17.9,False,17.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,candidate_normal_reproductive_only_nomination,candidate_only,da Silva 2017 S1 / Gong 2021 reproductive-tissue enrichment,Normal reproductive-expression nomination only; no cancer-associated nomination in the imported source sets. HPA restriction alone does not establish a CTA.
RBM14,,,,ENSG00000239306,Jamin2021_CT,False,False,Supported,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0754,0.0933,0.076,0.0938,,protein_coding,False,False,False,False,False,False,False,49.1,False,42.8,43.7,18.9,kidney,49.1,38,47.7,32.2,26.4,39.5,33.1,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ASB14,,,,ENSG00000239388,Bruggeman2018_GC,no data,no data,no data,False,False,no data,0.0133,0.0133,0.0,0.0,,protein_coding,False,False,False,False,False,False,False,27.1,False,0.3,0.5,0.1,skeletal muscle,27.1,6,1.6,3.7,0.5,0.3,1.5,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
OR1J4,,,,ENSG00000239590,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.0,0.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,0.1,True,0.0,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,NO_DATA,STRICT,NO_DATA,NO_DATA,,canonical_low_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
STPG4,,,,ENSG00000239605,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Approved,True,False,testis,0.9,0.9062,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,14.3,False,14.3,0.1,0.0,gallbladder,0.2,0,0.1,0.1,0.1,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRR20G,,,,ENSG00000239620,Carter2023_CT,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,3.9,False,3.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CDRT4,,,,ENSG00000239704,Bruggeman2018_GC,False,False,Uncertain,False,True,adrenal gland; breast; bronchus; caudate; cerebellum; colon; duodenum; gallbladder; heart muscle; hippocampus; liver; lung; nasopharynx; ovary; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; small intestine; smooth muscle; soft tissue 2; stomach 1; stomach 2; thyroid gland; urinary bladder,0.0713,0.0763,0.0726,0.0751,,protein_coding,False,False,False,False,False,False,False,30.1,False,12.4,11.9,1.5,pituitary gland,30.1,33,15.0,3.2,5.0,6.5,12.1,SOMATIC,False,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
MRPS17,,,,ENSG00000239789,Bruggeman2018_GC,False,False,Approved,False,True,adrenal gland; appendix; bone marrow; bronchus; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; pancreas; placenta; rectum; salivary gland; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0501,0.066,0.0491,0.0646,,protein_coding,False,False,False,False,False,False,False,31.7,False,11.5,10.3,6.3,skeletal muscle,31.7,38,16.1,19.4,6.7,21.6,13.2,SOMATIC,True,False,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRAMEF11,,,,ENSG00000239810,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,0.5,True,0.5,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,NO_DATA,STRICT,NO_DATA,NO_DATA,,canonical_low_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C1orf226,,,,ENSG00000239887,Bruggeman2018_GC,False,False,Approved,False,False,adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0344,0.0363,0.0262,0.0262,,protein_coding,False,False,False,False,False,False,False,21.4,False,3.9,1.2,2.3,liver,21.4,33,6.8,3.3,2.4,21.4,3.5,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;liver,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SMKR1,,,,ENSG00000240204,Chang2019_TGCT;Gong2021_reproductive_PC,no data,no data,no data,False,False,no data,0.6243,0.6258,0.7205,0.7205,,protein_coding,False,False,False,False,False,False,False,120.1,False,120.1,0.5,0.2,basal ganglia,10.0,13,10.0,0.0,0.3,0.1,2.2,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ACAD11,,,,ENSG00000240303,Bruggeman2018_GC,False,False,Enhanced,False,True,appendix; caudate; cerebellum; cerebral cortex; colon; heart muscle; hippocampus; kidney; liver; rectum; skeletal muscle; small intestine; stomach 1; testis,0.0522,0.0609,0.0514,0.0589,,protein_coding,False,False,False,False,False,False,False,100.5,False,8.0,9.6,9.5,liver,100.5,38,46.2,14.9,5.6,100.5,7.9,SOMATIC,True,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FOXO3B,,,,ENSG00000240445,Bruggeman2018_GC,no data,no data,no data,False,True,no data,0.1344,0.1768,0.2575,0.3353,,protein_coding,False,False,False,False,False,False,False,4.5,False,1.5,4.5,1.3,cerebral cortex,2.2,19,2.2,1.5,0.9,0.3,0.8,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
L1TD1,,,,ENSG00000240563,Bruggeman2018_GC;Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,no data,no data,no data,False,False,no data,0.4815,0.4872,0.6379,0.6379,,protein_coding,False,False,False,False,False,False,False,11.2,False,5.6,0.1,11.2,colon,5.2,4,0.1,0.0,1.4,0.0,0.0,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ISY1,,,,ENSG00000240682,Bruggeman2018_GC,False,False,Supported,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0629,0.0892,0.0631,0.0897,,protein_coding,False,False,False,False,False,False,False,50.4,False,11.9,19.8,21.3,bone marrow,50.4,38,12.8,20.6,13.7,10.6,15.3,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LRRD1,,,,ENSG00000240720,Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,True,False,testis,0.809,0.809,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,14.3,False,14.3,0.1,0.0,retina,0.4,0,0.4,0.1,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
KRBOX1,,,,ENSG00000240747,Chang2019_TGCT,no data,no data,no data,False,True,no data,0.5807,0.5856,0.6659,0.6682,,protein_coding,False,False,False,False,False,False,False,192.1,False,192.1,10.0,0.1,kidney,5.3,33,4.6,3.6,1.5,0.8,3.9,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
KRTAP5-8,,,,ENSG00000241233,Bruggeman2018_GC,no data,no data,no data,False,False,no data,0.07,0.07,0.0348,0.0348,,protein_coding,False,False,False,False,False,False,False,7.3,False,1.4,0.0,0.0,skin,7.3,2,0.5,0.0,0.1,0.2,0.1,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CRCP,,,,ENSG00000241258,Bruggeman2018_GC,False,False,Approved,False,True,adipose tissue; adrenal gland; appendix; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; epididymis; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder,0.0476,0.0662,0.0468,0.0653,,protein_coding,False,False,False,False,False,False,False,36.7,False,8.1,16.1,13.2,bone marrow,36.7,38,17.8,16.8,14.1,25.8,19.9,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TCP10L,,,,ENSG00000242220,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,False,False,Approved,False,False,liver; testis,0.7363,0.7378,0.8432,0.8432,,protein_coding,True,False,False,False,False,False,False,198.0,False,198.0,1.4,0.5,liver,18.4,18,3.8,2.0,0.6,18.4,0.9,SOMATIC,True,False,False,SOMATIC,PERMISSIVE,SOMATIC,MODERATE,liver,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GTF2A1L,,,,ENSG00000242441,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.5603,0.5612,0.7185,0.7185,,protein_coding,False,False,False,False,False,False,False,58.2,False,58.2,2.0,0.2,colon,8.4,10,1.2,0.8,1.1,0.2,0.2,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCDC169,,,,ENSG00000242715,Chang2019_TGCT;Loriot2025_S2;Wang2016_CT,no data,no data,no data,False,False,no data,0.6536,0.6558,0.8954,0.8954,,protein_coding,True,False,False,False,False,False,False,57.5,False,57.5,0.3,0.5,bone marrow,2.8,5,2.5,0.6,0.2,0.2,0.3,NO_DATA,,,,SOMATIC,PERMISSIVE,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZNF709,,,,ENSG00000242852,Bruggeman2018_GC,no data,no data,no data,False,True,no data,0.238,0.2652,0.4695,0.503,,protein_coding,False,False,False,False,False,False,False,14.9,False,14.9,2.5,1.0,retina,3.0,20,3.0,1.0,0.8,0.4,1.1,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRAMEF4,,,,ENSG00000243073,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.0,0.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,0.0,True,0.0,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,NO_DATA,STRICT,NO_DATA,NO_DATA,,canonical_low_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
WFDC6,,,,ENSG00000243543,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.136,0.136,0.1364,0.1364,,protein_coding,False,False,False,False,False,False,False,217.3,False,36.3,0.0,0.0,lung,1.3,1,0.0,0.0,1.3,0.0,0.0,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DNAAF10,,,,ENSG00000243667,Bruggeman2018_GC,False,False,Approved,False,True,adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; lung; nasopharynx; oral mucosa; pancreas; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0575,0.081,0.057,0.0811,,protein_coding,False,False,False,False,False,False,False,15.6,False,7.8,6.0,5.5,skeletal muscle,11.0,38,8.9,8.7,5.6,5.0,4.2,SOMATIC,True,False,True,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;heart;lung;liver,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CFAP57,,,,ENSG00000243710,Chang2019_TGCT;Wang2016_CT,False,False,Enhanced,False,False,bronchus; caudate; cervix; endometrium 1; endometrium 2; fallopian tube; lung; nasopharynx; testis,0.1995,0.202,0.2474,0.2474,,protein_coding,False,False,False,False,False,False,False,22.7,False,15.3,0.2,0.2,choroid plexus,13.6,10,13.6,0.2,2.4,2.7,0.6,SOMATIC,True,False,False,SOMATIC,LEAKY,SOMATIC,HIGH,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
OR5V1,,,,ENSG00000243729,daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,0.2,True,0.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,NO_DATA,STRICT,NO_DATA,NO_DATA,,candidate_normal_reproductive_only_nomination,candidate_only,da Silva 2017 S1 / Gong 2021 reproductive-tissue enrichment,Normal reproductive-expression nomination only; no cancer-associated nomination in the imported source sets. HPA restriction alone does not establish a CTA.
RTL9,,,,ENSG00000243978,Chang2019_TGCT;Wang2016_CT,True,False,Enhanced,False,False,testis,0.6026,0.6026,0.9571,0.9571,,protein_coding,True,True,True,False,False,False,True,7.6,False,7.6,1.1,0.4,hypothalamus,1.2,2,1.2,0.5,0.0,0.1,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LCE3C,,,,ENSG00000244057,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.0078,0.0078,0.0,0.0,,protein_coding,False,False,False,False,False,False,False,23.4,False,0.2,0.0,0.0,tonsil,23.4,2,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TMEM225B,,,,ENSG00000244219,daSilva2017_testis_biased,no data,no data,no data,False,True,no data,0.6311,0.6394,0.7769,0.7815,,protein_coding,False,False,False,False,False,False,False,133.2,False,133.2,1.5,1.3,skin,3.8,26,2.9,0.7,1.4,0.7,1.3,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,candidate_normal_reproductive_only_nomination,candidate_only,da Silva 2017 S1 / Gong 2021 reproductive-tissue enrichment,Normal reproductive-expression nomination only; no cancer-associated nomination in the imported source sets. HPA restriction alone does not establish a CTA.
GMCL2,,,,ENSG00000244234,Jamin2021_CT,False,False,Uncertain,True,False,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.9894,0.9894,1.0,1.0,,protein_coding,True,True,True,True,True,True,False,18.6,False,18.6,0.0,0.0,parathyroid gland,0.2,0,0.0,0.0,0.0,0.0,0.0,SOMATIC,True,True,True,TESTIS,STRICT,SOMATIC,LOW,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
KRTAP20-1,,,,ENSG00000244624,daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.2,0.2,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,0.4,True,0.1,0.0,0.0,skin,0.4,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,NO_DATA,STRICT,NO_DATA,NO_DATA,,candidate_normal_reproductive_only_nomination,candidate_only,da Silva 2017 S1 / Gong 2021 reproductive-tissue enrichment,Normal reproductive-expression nomination only; no cancer-associated nomination in the imported source sets. HPA restriction alone does not establish a CTA.
UBE2V1,,,,ENSG00000244687,Bruggeman2018_GC,no data,no data,no data,False,True,no data,0.0523,0.0732,0.0522,0.073,,protein_coding,False,False,False,False,False,False,False,86.7,False,39.7,45.1,64.1,tonsil,86.7,38,78.3,60.1,56.6,75.8,62.7,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PGAM5,,,,ENSG00000247077,Bruggeman2018_GC;Jamin2021_CT,False,False,Enhanced,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; placenta; prostate; rectum; salivary gland; seminal vesicle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0487,0.0693,0.0478,0.0684,,protein_coding,False,False,False,False,False,False,False,32.0,False,16.1,7.0,10.3,skeletal muscle,32.0,38,17.7,19.4,9.0,28.2,25.1,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
USP51,,,,ENSG00000247746,Bruggeman2018_GC,False,False,Uncertain,False,True,adipose tissue; adrenal gland; appendix; bone marrow; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skin 1; skin 2; small intestine; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0677,0.0852,0.0688,0.0841,,protein_coding,False,False,False,False,False,False,False,48.3,False,2.2,4.9,2.2,parathyroid gland,5.4,26,3.0,2.0,1.5,1.1,1.1,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
BCKDHA,,,,ENSG00000248098,Bruggeman2018_GC,False,False,Supported,False,True,adipose tissue; adrenal gland; appendix; bone marrow; breast; bronchus; caudate; cerebellum; cerebral cortex; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; hippocampus; kidney; liver; lung; lymph node; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; soft tissue 1; soft tissue 2; spleen; stomach 1; stomach 2; testis; thyroid gland; tonsil; urinary bladder; vagina,0.0415,0.0569,0.041,0.0562,,protein_coding,False,False,False,False,False,False,False,117.2,False,26.3,26.0,18.4,tongue,117.2,38,54.4,87.5,21.7,107.3,44.8,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain;heart;lung;liver;pancreas,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
INSL3,,,,ENSG00000248099,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.9343,0.935,0.9763,0.9763,,protein_coding,True,True,True,True,False,False,True,397.1,False,397.1,124.5,0.3,spleen,5.1,9,1.3,0.2,0.8,0.4,0.2,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PCDHAC1,,,,ENSG00000248383,Bruggeman2018_GC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.0161,0.0161,0.0,0.0,,protein_coding,False,False,False,False,False,False,False,28.8,False,0.7,0.0,0.0,parathyroid gland,28.8,5,1.0,0.0,0.6,0.1,1.1,NO_DATA,,,,SOMATIC,LEAKY,SOMATIC,MODERATE,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
POU5F2,,,,ENSG00000248483,Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,False,False,Enhanced,False,False,kidney; placenta; testis,0.2985,0.3134,1.0,1.0,,protein_coding,True,True,True,True,True,True,False,1.9,False,1.9,0.0,0.1,retina,1.0,1,1.0,0.0,0.0,0.1,0.0,SOMATIC,True,False,True,SOMATIC,MODERATE,SOMATIC,HIGH,,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FMN1,,,,ENSG00000248905,Bruggeman2018_GC,False,False,Supported,False,True,adrenal gland; appendix; breast; bronchus; cervix; colon; duodenum; endometrium 1; endometrium 2; epididymis; esophagus; fallopian tube; gallbladder; heart muscle; kidney; lung; nasopharynx; oral mucosa; ovary; pancreas; parathyroid gland; placenta; prostate; rectum; retina; salivary gland; seminal vesicle; skeletal muscle; skin 1; skin 2; small intestine; smooth muscle; stomach 1; stomach 2; testis; tonsil; urinary bladder; vagina,0.1009,0.1281,0.1235,0.1525,,protein_coding,False,False,False,False,False,False,False,29.1,False,9.9,0.2,3.6,retina,29.1,25,29.1,0.8,3.3,0.4,1.2,SOMATIC,True,True,True,SOMATIC,LEAKY,SOMATIC,HIGH,brain,excluded_normal_expression,exclude_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
